,entry_id,entity_id,accession
302904,5xon,7,C4R9A1
302905,5xos,3,P04585
302906,5xot,2,P61769
302907,5xot,3,P04585
302908,5xpa,1,Q746M7
302909,5xpb,1,Q9V3H0
302910,5xpe,1,P00720
302911,5xpk,2,P0CG47
302912,5xpu,2,Q96JM3
302913,5xq3,1,B6H7Q7
302914,5xr8,1,P00323
302915,5xra,1,P21554
302916,5xrk,1,Q05315
302917,5xrm,1,Q05315
302918,5xrp,1,Q05315
302919,5xrt,2,R9XUW5
302920,5xrv,1,P34736
302921,5xwz,1,A0A0D2H023
302922,5xx5,1,P00974
302923,5xx9,1,Q9S2N0
302924,5xxi,1,P11712
302925,5xxj,1,Q9H7B4
302926,5xxu,15,A0A125YSG6
302927,5xxu,28,B9PP49
302928,5xxu,29,A0A125YVX8
302929,5xxu,32,B9PTA0
302930,5xxv,1,P02550
302931,5xxv,2,P02554
302932,5xyf,1,Q9BSI4
302933,5xyi,19,A2DPS3
302934,5xyi,21,A2EG54
302935,5xyi,25,A2D895
302936,5xyi,29,A2FBZ2
302937,5xyi,30,A2DQN8
302938,5xym,8,A0QSD4
302939,5xym,15,A0QSF9
302940,5xym,19,A0QSG5
302941,5xym,25,A0QSG0
302942,5y8g,1,P9WNY5
302943,5y8p,1,P9WNY5
302944,5y91,1,Q65XY8
302945,5y9i,1,B3DUR4
302946,5y9l,1,P49862
302947,5y9m,1,P19784
302948,5y9p,1,Q2FZ38
302949,5yaa,1,Q8BJ34
302950,5yb4,1,P04578
302951,6dil,1,P04585
302952,6dio,1,A9BQX8
302953,6diz,1,I6W7A3
302954,6diz,2,I6W7A3
302955,6dj5,1,P04585
302956,6djp,1,P06756
302957,6djs,1,Q13507
302958,6djx,2,P62992
302959,6dkb,1,P04629
302960,6dy0,1,G1T7U7
302961,6dy0,2,G1T7U7
302962,6dy7,1,P61964
302963,6dya,1,P61964
302964,6dyc,1,P0ABE7
302965,6dyo,1,Q9VDC6
302966,6dyr,1,Q9VDC6
302967,6dyt,1,P31013
302968,6dyz,1,Q13126
302969,6dz3,1,Q13126
302970,6dz4,2,P0A2K1
302971,6dzd,1,A5A677
302972,6dzk,8,A0QSG3
302973,6dzk,22,A0R550
302974,6dzm,2,B8XCN0
302975,6dzo,1,P00929
302976,6dzp,5,A0QSD2
302977,6dzp,18,A0QYU6
302978,6dzp,19,A0R151
302979,6dzp,20,A0QSD6
302980,6dzp,27,A0R3I9
302981,6dzp,32,A0R554
302982,6dzx,1,C6S9R8
302983,6dzy,1,P31645
302984,6e05,1,P9WPQ5
302985,6au9,1,P9WK17
302986,6auk,1,A2T3P0
302987,6aun,1,A0A3L7I2I8
302988,6av0,1,P29475
302989,6av8,1,B3FIS6
302990,6avb,1,P68135
302991,6avf,1,P61769
302992,6avt,2,P03366
302993,6avu,2,P05106
302994,6b31,1,P51449
302995,6b3h,1,P04587
302996,6b3i,1,P27216
302997,6b3l,1,A0A0U3AGT1
302998,6b3u,1,Q74849
302999,6bv1,1,P15145
303000,6bv4,1,P15145
303001,6bv5,1,Q66GI4
303002,6bv9,1,Q66GI4
303003,6bvi,1,P01112
303004,6bvk,3,P01112
303005,6bvm,1,P01112
303006,6bvm,2,Q07889
303007,6bw3,2,Q03112
303008,6bw6,1,Q9H3H5
303009,6bwu,2,P68871
303010,6bwv,2,Q07011
303011,6b7g,1,P42568
303012,6b7i,1,A0A0U3AGT1
303013,6b8e,1,P18031
303014,6b8h,14,Q12165
303015,6b8h,3,P00854
303016,6b8l,2,P0DP23
303017,6bb9,1,Q7CQR1
303018,6bba,1,Q16740
303019,6bbd,1,Q9N1X4
303020,6bd1,2,Q9UQB8
303021,6bdf,2,P28061
303022,6bdm,1,P08684
303023,6bdt,1,P20807
303024,6bee,1,P68440
303025,6beg,1,P68440
303026,6c1p,1,A8EVM5
303027,6c24,1,Q15022
303028,6c26,6,P48439
303029,6c26,3,Q92316
303030,6c28,1,Q6N8V9
303031,6c2x,1,P9WK17
303032,6c2y,3,P63212
303033,6c40,1,Q56312
303034,6c9k,2,Q9I2D8
303035,6c9n,1,P9WID5
303036,6c9q,1,P9WID5
303037,6c9t,1,Q6N8V9
303038,6c9y,2,P0A8V2
303039,6cao,2,P80371
303040,6cao,9,P80374
303041,6cao,17,P0DOY7
303042,6cap,6,Q5SLP8
303043,6caq,7,P17291
303044,6caq,9,P80374
303045,6caq,18,Q5SLQ0
303046,6caq,20,P80380
303047,6car,5,Q5SHQ5
303048,6car,6,Q5SLP8
303049,6car,13,P80377
303050,6car,17,P0DOY7
303051,6cas,4,P80373
303052,6cas,17,P0DOY7
303053,6cb1,4,P53136
303054,6cb1,18,P0CX23
303055,6cb1,20,P05743
303056,6cb1,30,P05745
303057,6cbd,1,Q9UKV8
303058,6c5l,5,Q5SHQ5
303059,6c5l,18,Q5SLQ0
303060,6c5l,20,P80380
303061,6c5l,34,Q5SHR2
303062,6c5l,39,Q5SHN8
303063,6c5x,3,C0LEJ4
303064,6c5x,2,Q15369
303065,6c6j,1,P11609
303066,6c6l,7,P32563
303067,6c6s,8,P0AFW0
303068,6c6t,8,P0AFW0
303069,6c6t,4,P0A7Z4
303070,6d1y,1,P04629
303071,6d24,2,Q1WBU6
303072,6d2b,1,P01889
303073,6d2c,1,A0A084JZF2
303074,6d2m,1,Q9HVB9
303075,6d2n,1,Q9HVB9
303076,6d2o,1,Q9HVB9
303077,6d2w,1,D8DY19
303078,6d33,1,Q9KD67
303079,6d38,1,Q5TLG6
303080,6d39,1,Q5TLG6
303081,6d3j,1,Q8KSC8
303082,6d48,1,P20138
303083,6d4r,1,G7CNL4
303084,6cce,2,A0QSL8
303085,6ccm,1,P0A6I6
303086,6ccs,1,P0A6I6
303087,6ccu,1,Q8IVV7
303088,6ccy,1,Q16513
303089,6cd0,1,G7ILW0
303090,6cd4,1,O60885
303091,6cdc,1,Q8IVV7
303092,6cdi,2,Q2N0S5
303093,6ce0,1,Q2N0S5
303094,6ce7,2,P01308
303095,6ce9,4,P01318
303096,6ced,1,Q9UBN7
303097,6ceg,1,A0A3S5WI22
303098,6cer,1,P08559
303099,6bqy,1,B0VML7
303100,6bqz,1,B0VML7
303101,6bri,1,A3DN96
303102,6brq,1,Q5VMP0
303103,6bs2,2,P02554
303104,6bs7,1,Q8RNM2
303105,6bsc,2,P15941
303106,6bse,1,P79269
303107,6bsg,1,P04585
303108,6bsj,1,P04585
303109,6bsj,2,P04585
303110,6bn2,1,A0A077EEP0
303111,6bn7,3,O60885
303112,6bn8,3,O60885
303113,6bn9,1,Q16531
303114,6bn9,3,O60885
303115,6bnp,1,Q29122
303116,6bnx,1,B6TPH0
303117,6bny,1,Q9UHD2
303118,6bgt,1,P04626
303119,6bh3,1,P29375
303120,6bhd,2,P68431
303121,6bhj,2,P03366
303122,6bhu,1,Q8HXQ5
303123,6bib,1,Q83883
303124,6big,1,P74334
303125,6byy,1,Q02080
303126,6cfo,2,P11177
303127,6cfu,1,Q92871
303128,6cfw,7,I6TXN1
303129,6cfw,3,Q8U104
303130,6cfw,6,I6TXN5
303131,6cfw,11,Q8U0Z8
303132,6cfz,1,G0S8F9
303133,6cga,1,Q7K5N4
303134,6cgg,1,P0A0C1
303135,6cgt,1,P30920
303136,6cgv,6,P24937
303137,6ch8,1,Q2N0S5
303138,6ch9,1,B3UEZ6
303139,6chd,1,Q15046
303140,6cju,1,G0GA88
303141,6cjv,1,P00918
303142,6ckc,1,O14744
303143,6ckk,1,P0A0Z8
303144,6ckm,1,P0A0Z8
303145,6ckn,1,P55197
303146,6ckp,1,Q2YQX0
303147,6cku,1,Q8QGN9
303148,6cl1,1,P55210
303149,6c0z,1,P0DX96
303150,6c14,2,Q4KL25
303151,6cob,1,Q9LFT6
303152,6cof,1,Q9LFT6
303153,6coi,1,Q9LFT6
303154,6coj,1,Q0S7P9
303155,6cp7,6,Q06405
303156,6cp7,3,P00854
303157,6cp7,4,P05626
303158,6cph,1,A0A0B4J272
303159,6cpl,3,P04585
303160,6cq1,1,P41182
303161,6cws,1,Q9NRJ3
303162,6cx0,1,Q94KI8
303163,6cx2,1,P15873
303164,6cx3,1,P15873
303165,6cxi,1,P63261
303166,6cxm,1,I7FC10
303167,6cy7,1,Q86WV6
303168,6cyc,1,O00408
303169,6cyh,1,P07900
303170,6cyn,1,Q9L5C8
303171,6cyu,1,Q9L5C8
303172,6cz5,1,O00571
303173,6cz7,1,Q7WTU0
303174,6cz7,2,Q7WTT9
303175,6cz9,1,Q7WTU0
303176,6cz9,2,Q7WTT9
303177,6cza,1,Q7WTU0
303178,6czk,1,P09668
303179,6czn,1,P03372
303180,6czq,1,P70604
303181,6czq,2,P0DP29
303182,6ctk,4,P06746
303183,6ctr,4,P06746
303184,6ctv,4,P06746
303185,6cu0,1,P41273
303186,6cu3,1,A0A384E135
303187,6cu5,1,A0A384E135
303188,6cu7,1,P37840
303189,6cua,1,P06746
303190,6cuc,1,P0CH43
303191,6cue,2,Q2N0S7
303192,6cuf,7,Q2N0S6
303193,6cuf,8,Q2N0S6
303194,6cuq,1,C4LV00
303195,6cuu,4,Q8RQE7
303196,6cux,5,P00579
303197,6cv1,2,E9RIT6
303198,6cv3,3,A0A0X7Z9B1
303199,6cv5,4,A0A0P0DH17
303200,6cv7,1,Q99PJ1
303201,6cvj,2,P02554
303202,6axk,3,P02893
303203,6axs,1,P12493
303204,6axu,1,Q9K499
303205,6ay0,1,P14925
303206,6ay4,1,A0A2H4A2U9
303207,6aya,2,P49790
303208,6ayo,1,Q0PC20
303209,6az1,12,E9BI96
303210,6az1,29,A0A3Q8ID11
303211,6az1,31,E9BLG3
303212,6azo,1,Q1M7F4
303213,6azt,1,A0A251RPF5
303214,6b05,1,Q6D8U3
303215,6b07,1,Q1XAB1
303216,3j3w,2,O34687
303217,3j3w,4,P20277
303218,3j3w,13,P42060
303219,3j3w,14,P42924
303220,6daj,1,P08684
303221,6dal,1,P08684
303222,6daw,1,S4TL40
303223,6db3,1,P52333
303224,6db7,3,P05877
303225,6dbc,1,P25440
303226,6dbi,2,O13034
303227,6dbn,1,P23458
303228,6dbo,1,O13033
303229,6dbo,1,P0AEX9
303230,6dbt,2,O13034
303231,6dbv,1,O13033
303232,6dbv,1,P0AEX9
303233,6dbw,1,O13033
303234,6dc0,1,Q96RU8
303235,6dc3,3,M1E1E4
303236,6dc6,1,P22314
303237,6dcl,1,P09651
303238,9grx,3,A0A9R0KAG7
303239,9grx,8,A0A9R0JBH0
303240,9grx,11,Q9M3I6
303241,9grx,13,Q9M3L9
303242,9grx,15,Q9M3I9
303243,9grx,23,A0A9R0JNY9
303244,9grx,32,P12355
303245,9grx,34,P22179
303246,9gse,2,P97300
303247,9gt7,1,A0A7U9DT46
303248,6den,1,A0A1D8PJF9
303249,6dex,1,Q75DL0
303250,6df7,1,U3KMH2
303251,6dfd,1,Q8NE01
303252,6dff,4,P22892
303253,6dff,6,Q96PC3
303254,6dfh,2,Q2N0S5
303255,6dfk,1,Q8I374
303256,6dmy,2,Q15465
303257,6dnc,58,P68679
303258,6dne,1,O60885
303259,6dnh,2,Q9C0J8
303260,6dob,1,Q9KEI9
303261,6dod,1,Q9KEI9
303262,6dp3,1,Q9KEI9
303263,6dpn,1,Q9KEI9
303264,6dqg,1,P00367
303265,6dqw,1,A5FCJ4
303266,6dqy,1,G0RQS7
303267,6d78,2,P61769
303268,6d7l,1,Q13507
303269,6d7m,1,P52293
303270,6d80,2,A1CWT6
303271,6d83,1,Q90VU7
303272,6dus,1,A0A0H3NMP8
303273,6dvh,1,P21795
303274,6dw1,1,P18508
303275,6eli,1,P03366
303276,6elr,1,P23458
303277,6elz,22,P02406
303278,6elz,15,P05744
303279,6elz,39,P53261
303280,6elz,48,P40007
303281,6em1,17,P10664
303282,6em1,8,P36049
303283,6em1,28,P05748
303284,6em1,31,P0CX49
303285,6em1,42,P53261
303286,6em1,9,P40078
303287,6em1,14,Q12522
303288,6em3,4,P35178
303289,6em3,6,Q08235
303290,6em3,19,P05748
303291,6em3,24,P05743
303292,6em3,12,P05744
303293,6em4,6,Q08235
303294,6em4,19,P49166
303295,6em4,33,P53261
303296,6em4,34,P53927
303297,6em4,9,P40007
303298,6em4,1,P38805
303299,6em5,12,P14120
303300,6em5,13,P0C2H8
303301,6em5,16,P87262
303302,6em5,19,P49167
303303,6em5,44,Q12024
303304,6em5,46,Q07915
303305,6em5,47,P40007
303306,6ema,1,P25321
303307,6eml,7,P0CX55
303308,6eml,13,P33442
303309,6eml,14,P25443
303310,6eml,18,P0CX39
303311,6eml,24,P0C0W1
303312,6emm,1,Q9BPX1
303313,6emn,1,O69061
303314,6emt,1,Q5JD38
303315,6emw,1,Q2G0P5
303316,6emw,7,Q2G1U5
303317,6en0,1,Q7BP35
303318,6e37,1,O15294
303319,6e3c,1,Q5C838
303320,6e3e,1,P51449
303321,6e3j,1,Q16548
303322,6e3y,4,P62873
303323,6gy4,1,Q9H694
303324,6gy6,1,D3VB22
303325,6gyh,1,I0YUS5
303326,6gyk,2,P08518
303327,6gyk,6,P20435
303328,6gyk,15,P13393
303329,6gyk,16,P41895
303330,6gyl,16,P41895
303331,6gym,5,Q12004
303332,6gym,16,P20436
303333,6gym,20,P40422
303334,6gym,22,P13393
303335,6gym,27,P36100
303336,6gyp,4,P52286
303337,6gys,3,P52286
303338,6gys,4,P32504
303339,6gyt,1,Q09472
303340,6gyu,3,P40969
303341,6ezo,1,Q14232
303342,6ezo,2,P49770
303343,6ezo,5,Q13144
303344,6f09,2,P40818
303345,6f0c,1,Q8VS75
303346,6f0l,3,P30665
303347,6f0l,5,P53091
303348,6f0p,1,Q3LRX8
303349,6f0x,4,Q13257
303350,6f0y,1,P32447
303351,6f15,1,Q7NDN8
303352,6f1d,1,P00736
303353,6f1t,4,A0PFK5
303354,6f1t,11,A0A286ZK88
303355,6f1t,12,A0JNT9
303356,6f1t,16,A0A5G2QD80
303357,6f1u,7,Q13409
303358,6eit,1,V9VEF3
303359,6eit,2,V9VEF3
303360,6ej2,1,P56817
303361,6ej4,1,Q13627
303362,6eja,1,Q86Y38
303363,6ejb,2,P02760
303364,6ejg,1,P60033
303365,6ejp,2,P69986
303366,6ejx,1,O35930
303367,6ek4,1,A0A1B8YJW8
303368,6f8t,1,Q08499
303369,6h82,2,H9AZX1
303370,6h82,5,H9AZX8
303371,6h8h,2,P84308
303372,6h8j,2,P41021
303373,6h8l,1,O34798
303374,6h8u,1,P71447
303375,6h8z,1,P71447
303376,6h9i,1,Q5NWP0
303377,6h9n,1,P06136
303378,6h9r,1,Q6YMS4
303379,6h9w,1,A0A0S0VKY7
303380,6hak,2,P03366
303381,6han,1,V6F235
303382,6has,1,P58555
303383,6hau,1,P13199
303384,6hay,3,Q15369
303385,6fx1,1,A0A3B6UEU4
303386,6fx8,1,P02791
303387,6fx9,1,P02791
303388,6fxc,9,Q2YYM9
303389,6fxd,1,H7CRF0
303390,6fxr,1,O60568
303391,6fxt,1,O60568
303392,6fyd,1,Q9KHK2
303393,6fyp,1,P49761
303394,6fyu,2,A0A097PHH8
303395,6fz3,1,P30419
303396,6e8o,1,Q47NR5
303397,6e8p,1,P00918
303398,6e9l,1,P00517
303399,6gcn,1,O67077
303400,6gcq,1,O76290
303401,6gcs,30,B5FVF3
303402,6gcx,1,Q00944
303403,6gd6,1,P00044
303404,6gdg,1,P29274
303405,6gdg,4,P63092
303406,6gdo,1,O76290
303407,6gdp,1,O76290
303408,6gdt,1,Q9KUA8
303409,6gdz,1,P26349
303410,6ge0,1,P28482
303411,6ge3,1,Q15561
303412,6ge3,2,P46937
303413,6ge5,1,Q15561
303414,6gen,2,P61830
303415,6gen,5,P02293
303416,6geo,1,P9WPP7
303417,6ger,1,P93594
303418,6gew,1,A0A2R2JFI5
303419,6f3t,3,Q16594
303420,6f3u,1,P00489
303421,6f41,2,P22276
303422,6f41,5,P20434
303423,6f41,15,P32349
303424,6f44,7,P35718
303425,6f44,9,Q04307
303426,6f44,10,P22139
303427,6f45,1,M1EBB2
303428,6f4i,1,P43332
303429,6f4l,1,Q9X1X7
303430,6f4r,2,A6NED2
303431,6f4s,2,A6NED2
303432,6f4t,1,Q8N371
303433,6f4u,2,P29622
303434,6f57,1,Q9Y6K1
303435,6f58,2,O15178
303436,6f5f,1,Q9UGN5
303437,6f5j,1,L0CTV4
303438,6f5o,2,Q5V8Y6
303439,6f5p,1,Q9IMP5
303440,6f5p,4,P24928
303441,6f5u,1,Q05320
303442,6f66,1,A0A384E145
303443,6f6f,1,Q5KW80
303444,6f6i,1,Q05320
303445,6f6m,1,Q5KW80
303446,6gop,5,P40302
303447,6gov,9,P0A8T7
303448,6gpb,1,P00489
303449,6gpf,1,P07900
303450,6gpl,1,O60547
303451,6gpx,1,P41597
303452,6fgf,1,Q9UIF9
303453,6fgj,1,W8U368
303454,6fgp,2,P13501
303455,6fgs,1,Q09472
303456,6fhc,1,H9BRQ7
303457,6fhk,1,P0DMV8
303458,6fhp,2,P43133
303459,6fhv,1,S7ZIW0
303460,6fi4,1,P31947
303461,6fib,1,P41273
303462,6fib,2,P41273
303463,6fii,2,Q6B856
303464,6fik,1,Q6DQW3
303465,6fin,1,Q08345
303466,6fe3,1,Q8WQX9
303467,6fe7,1,Q08499
303468,6fe8,2,P52286
303469,6fea,3,C1DI24
303470,6fek,1,P07949
303471,6flp,3,P0A8T7
303472,6fm1,1,G3FFN6
303473,6fm2,1,P68135
303474,6fmd,1,Q02127
303475,6fme,1,A0ZZH6
303476,6fmj,3,P40337
303477,6fmn,1,P28720
303478,6fmo,1,Q7Z1V1
303479,6fne,1,Q6DN90
303480,6fno,1,E6N8B9
303481,6fax,3,P25942
303482,6faz,1,P19491
303483,6fb1,1,P05725
303484,6fb5,1,P05725
303485,6fb7,1,P05725
303486,6fba,2,O15804
303487,6fbe,1,P19821
303488,6fbh,1,P19821
303489,6fbi,1,P19821
303490,6fbv,1,P9WGZ1
303491,6fbx,1,Q8UWD5
303492,6fc0,1,G0SCU4
303493,6fc3,1,P07260
303494,6fc4,1,Q9HZI6
303495,6fc5,1,P11709
303496,6fch,1,P07741
303497,6fct,1,Q4FQF7
303498,6fcy,1,Q4FQF7
303499,6fcz,2,P02746
303500,6fd0,1,Q8IX03
303501,6fd3,1,O75914
303502,6epc,8,P28073
303503,6epc,30,G3V6W6
303504,6epc,22,Q5XIC6
303505,6epc,16,A0A0G2JZJ1
303506,6epd,2,P17220
303507,6epd,27,Q63347
303508,6epd,26,B0BN93
303509,6epd,16,A0A0G2JZJ1
303510,6epd,18,D3ZHW9
303511,6epe,7,P18422
303512,6epe,30,G3V6W6
303513,6epe,21,A6HIT6
303514,6epf,32,P62198
303515,6epf,30,G3V6W6
303516,6epf,20,O88761
303517,6epf,17,F1LMQ3
303518,6ept,1,Q6PL18
303519,6eq4,1,P36639
303520,6eqg,1,A0A0K8P6T7
303521,6ggj,1,C9K1X5
303522,6ggr,2,A0A0F6AZI6
303523,6gh2,1,D7UT17
303524,6gh6,2,P0A8V2
303525,6gh7,1,P22629
303526,6gha,1,Q9Y4E8
303527,6ghd,1,P50402
303528,6ghj,1,Q5M4H8
303529,6ghp,1,P31947
303530,6g90,27,Q12330
303531,6g94,3,P0AAM1
303532,6g94,1,P69739
303533,6g9b,2,Q05320
303534,6g9g,1,P28307
303535,6g9m,1,P28482
303536,6g9r,1,P01899
303537,6ga7,1,P02945
303538,6gav,1,P9WG45
303539,6gb7,1,P01899
303540,6gb7,5,Q9R233
303541,6gbe,2,Q16513
303542,6gkj,1,P63073
303543,6gkx,1,Q18BM9
303544,6gl0,1,G0L8Z3
303545,6gly,1,P29166
303546,6gmh,1,I3LJR4
303547,6gmh,11,F1RKE4
303548,6gmh,12,A0A4X1TRS6
303549,6gml,4,I3LSI7
303550,6gml,7,P60899
303551,6gml,17,P18615
303552,6etf,1,Q39054
303553,6etj,1,Q16875
303554,6etl,1,P61823
303555,6eu0,1,P04051
303556,6eu0,5,P20434
303557,6eu0,6,P20435
303558,6eu0,9,Q04307
303559,6eu1,3,P07703
303560,6eu1,5,P20434
303561,6eu2,2,P22276
303562,6eu2,9,Q04307
303563,6eu2,11,P28000
303564,6eu3,6,P20435
303565,6eu3,8,P20436
303566,6eun,1,P0DV44
303567,6euz,1,P22262
303568,6ev4,1,A2QHE5
303569,6evp,1,O15460
303570,6evq,1,Q61166
303571,6evs,1,A0A3G5BRZ6
303572,6ew5,1,P02689
303573,6ew8,1,P41182
303574,6ewa,4,Q8NHL6
303575,6ewc,3,Q8NC44
303576,6ewn,1,O82825
303577,6ewo,1,P04439
303578,6g53,16,P62266
303579,6g53,24,P62273
303580,6g5h,4,P15880
303581,6g5h,11,P62277
303582,6g5h,13,P63220
303583,6g5h,15,P62266
303584,6g5h,34,P62979
303585,6g5i,10,P62241
303586,6g5i,17,P62841
303587,6g5i,31,P62861
303588,6g5i,34,Q9NRX1
303589,6g6j,2,P61244
303590,6g6w,1,O00329
303591,6g6x,1,P31947
303592,6g1i,1,A3DCJ4
303593,6g1n,1,Q63NA5
303594,6g1q,1,H3BCW1
303595,6g22,1,Q9NPB1
303596,6g25,1,Q9BZ95
303597,6g26,2,Q63NA6
303598,6g2e,1,Q9BZ95
303599,6g2j,1,P03899
303600,6g2j,12,P03921
303601,6g2j,14,P03893
303602,6g2j,15,Q99LC3
303603,6g2j,30,Q99LY9
303604,6h5q,1,B8PZP0
303605,6h04,4,P10643
303606,6h06,3,P10636
303607,6h0f,1,Q16531
303608,6h0n,1,Q9ZUY6
303609,6h0s,1,P42371
303610,6h0x,1,Q6B0I6
303611,6h17,1,Q1DB04
303612,6h23,1,Q16740
303613,6h25,7,Q9NQT5
303614,6h26,1,G1U7S4
303615,6h2e,1,A0KLE2
303616,6fqs,2,Q99XG5
303617,6hcg,3,A0A0H3GMS7
303618,6ftt,1,Q4FTX3
303619,6ftx,2,P62799
303620,6ftz,1,P00746
303621,6fu7,2,Q4FQF7
303622,6fu9,2,C4B8B8
303623,6fub,2,B5UBC1
303624,6fut,1,P00746
303625,6fuw,3,O95639
303626,6hd4,1,P00520
303627,6hdi,1,P71447
303628,6hdl,1,P71447
303629,6hdu,1,P57729
303630,6hdv,1,A0A493R6X0
303631,6he2,1,I3VE75
303632,6he7,1,O29760
303633,6hec,3,O28303
303634,6hed,2,Q9P996
303635,6hed,1,O29760
303636,6hep,1,P31946
303637,6hex,1,P29317
303638,6eda,1,P00918
303639,6edl,1,Q9UM73
303640,6edt,3,P9WGY7
303641,6edt,9,P9WJG3
303642,6edz,1,Q8VJU4
303643,6ee0,1,Q96L93
303644,6ee8,9,P9WJG3
303645,6eed,1,O96935
303646,6eeq,1,A0A2I6B3P0
303647,6ef0,3,P23638
303648,6ef0,4,P40303
303649,6ef0,14,P07818
303650,6ef1,1,P21243
303651,6ef1,4,P40303
303652,6ef1,10,Q01939
303653,6ef1,12,P53549
303654,6ef1,14,P07818
303655,6ef2,5,P32379
303656,6ef2,8,P33299
303657,6ef2,10,Q01939
303658,6ef3,7,P30657
303659,6ef3,23,P07818
303660,6ef3,24,P0CH08
303661,6ef9,1,Q939N5
303662,6efw,1,J9VIT7
303663,6gsl,39,Q5SHP8
303664,6gsl,31,Q5SHN9
303665,6gsl,37,Q5SLP6
303666,6gsl,19,Q5SHP2
303667,6gsl,48,Q5SHP0
303668,6gsl,52,P60494
303669,6gso,1,O54288
303670,6gta,1,G4FEF4
303671,6gu6,1,P06493
303672,6gu7,2,P33552
303673,6gum,1,Q42551
303674,6gv5,1,Q5HPA2
303675,6e5x,2,Q7Z6E9
303676,6e5z,1,Q99497
303677,6e63,1,Q8I6T1
303678,6e69,1,P08246
303679,6e6a,1,P0CI27
303680,6e6h,1,P01111
303681,6e6w,1,C3W5S0
303682,6e72,1,P02766
303683,6e76,1,P02766
303684,6e77,1,P02766
303685,6e7d,2,Q99JB4
303686,6e7f,1,Q8NFU5
303687,6e7h,1,Q6DQ33
303688,6i6n,1,I3V6A7
303689,6i6p,1,P35270
303690,6i6t,1,P35270
303691,6i7r,4,P40337
303692,6kh4,1,T2B7E1
303693,6khi,4,Q8DKY0
303694,6khi,5,Q8DL29
303695,6khi,6,Q8DKX9
303696,6khi,11,Q8DKZ4
303697,6khi,18,Q8DL61
303698,6khj,6,Q8DKX9
303699,6khq,1,A0A0H3JQ19
303700,6kht,1,G0RIF5
303701,6jzq,1,Q54765
303702,6jzr,1,P0A1J3
303703,6k02,1,Q19007
303704,6k03,1,P04255
303705,6k03,1,P09588
303706,6k05,1,P25440
303707,6k09,2,P09588
303708,6k0b,4,Q58372
303709,6k0e,1,Q5AR53
303710,6k0q,1,A0A068PS59
303711,6k10,1,Q2FWX9
303712,6k11,1,Q5ZTL3
303713,6k1f,1,A0A443VNT1
303714,6k1g,1,A0A443VNT1
303715,6k1j,2,P62805
303716,6k1o,1,B4SII9
303717,6k1q,1,P00720
303718,6k1x,1,D0MDR1
303719,6k1z,1,P32455
303720,6k25,1,P08758
303721,6kzm,1,P42264
303722,6kzo,1,O43497
303723,6kzu,1,Q00987
303724,6kzv,1,P0AES6
303725,6l05,1,P00749
303726,6l07,2,P0A8K1
303727,6iay,1,P01009
303728,6ib7,1,P0ADG4
303729,6ibf,1,Q08499
303730,6ibm,1,P06280
303731,6ic6,3,P53634
303732,6ic7,2,P53634
303733,6ic8,2,P24928
303734,6ic9,1,Q92576
303735,6ica,1,Q5ZRR6
303736,6l4a,1,P68431
303737,6l4j,1,P02881
303738,6l4j,1,P02882
303739,6l4m,1,B0JEU3
303740,6l4r,1,I6TFG7
303741,6l54,1,Q96Q15
303742,6l59,2,P51553
303743,6l5a,1,A0QP43
303744,6l5q,1,A0A6I8WFN2
303745,6l5w,2,P68871
303746,6l62,3,F5A4Z4
303747,6l63,1,P00748
303748,6l69,1,Q82GL5
303749,6l6h,1,Q5ZZ22
303750,6l6i,1,P78348
303751,6ijr,2,Q15788
303752,6ijt,1,A0A059VBQ9
303753,6ik8,1,O81100
303754,6ikn,1,Q60780
303755,6ikx,1,X2KZJ9
303756,6il3,1,P36888
303757,6ile,2,L5K3Y9
303758,6im1,1,C0QRB5
303759,6im9,2,Q00987
303760,6imi,1,Q08499
303761,6l9o,1,O15540
303762,6l9s,1,A7NNM5
303763,6l9z,2,P62805
303764,6la3,3,A0A346I7K2
303765,6la4,2,A0A0R5YS56
303766,6la4,3,A0A346I7K2
303767,6la7,2,A0A0R5YS56
303768,6lac,1,A4DA31
303769,6kta,1,Q9K943
303770,6ktn,1,P37231
303771,6ktr,3,O95750
303772,6kty,1,Q6MQ71
303773,6kun,1,Q01IX6
303774,6kur,3,K9LHF3
303775,6kuu,3,K9LHF3
303776,6kv2,1,A0A097P6E1
303777,6kv5,2,K9LH03
303778,6kv5,3,K9LHF3
303779,6kvd,2,P68431
303780,6kvd,3,P62805
303781,6kvd,4,Q9BTM1
303782,6kvk,1,Q6VAB4
303783,6kvl,1,Q6VAB4
303784,6kvm,2,Q4U600
303785,6kvm,3,P67883
303786,6kw3,8,P53330
303787,6kwo,1,B1PJU7
303788,6kwo,3,Q9Q0U7
303789,6kwv,1,P0CL66
303790,6kwy,1,P25787
303791,6kwy,8,Q99436
303792,6kx7,1,P97784
303793,6kx9,2,P21611
303794,6kxe,1,A0A1Y1BW67
303795,6j18,1,P9WNA5
303796,6j1a,1,A0A2Z5X7U3
303797,6j1o,1,B8NJH3
303798,6j1w,2,P04585
303799,6j20,1,P00720
303800,6j24,1,B8NJH3
303801,6j29,3,P61769
303802,6j29,2,P9WNK3
303803,6j2c,9,P23639
303804,6j2c,12,P32379
303805,6j2c,18,P33298
303806,6j2c,24,Q12377
303807,6j2g,2,P61769
303808,6j2h,3,O55778
303809,6j2j,2,P61769
303810,6j2o,1,C8CP57
